step,toy_roc_auc
100,0.4974
200,0.8360
300,0.9272
400,0.9061
500,0.9233
600,0.9339
700,0.9458
800,0.9511
900,0.9524
1000,0.9524
1100,0.9511
1200,0.9524
1300,0.9563
1400,0.9550
1500,0.9590
1600,0.9603
1700,0.9616
1800,0.9616
1900,0.9616
2000,0.9616
2100,0.9616
2200,0.9616
2300,0.9590
2400,0.9590
2500,0.9590
