step,toy_roc_auc
100,0.5000
200,0.5000
300,0.5079
400,0.5000
500,0.5000
600,0.5000
700,0.5000
800,0.5000
900,0.5000
1000,0.5000
1100,0.5000
1200,0.5000
1300,0.4504
1400,0.5000
1500,0.5000
1600,0.5000
1700,0.5000
1800,0.5000
1900,0.5000
2000,0.5000
2100,0.4722
2200,0.5000
2300,0.5000
2400,0.5000
2500,0.5000
