epoch,epoch_time_s,cum_time_s,loss,gpu_mem_gb
1,5.383,5.383,1.456120,1.927
2,4.588,9.970,1.039579,1.730
3,4.367,14.337,1.114681,1.798
4,4.213,18.549,1.108715,1.950
5,4.438,22.987,1.087991,1.884
6,4.616,27.603,1.040052,1.911
7,4.531,32.134,1.103139,1.948
8,4.501,36.635,1.098787,1.867
9,4.366,41.002,1.037392,1.825
10,4.583,45.584,1.108160,1.851
11,4.246,49.830,0.971689,1.729
12,4.816,54.647,1.100454,1.923
13,4.623,59.270,1.052661,1.759
14,4.309,63.579,1.014066,1.798
15,4.586,68.165,1.059235,1.913
16,4.586,72.751,1.100768,1.821
17,4.430,77.181,1.035879,1.951
18,4.642,81.823,1.177440,1.703
19,4.721,86.544,0.921394,1.786
20,4.411,90.955,1.030030,1.839
21,4.710,95.665,1.106299,1.845
22,5.068,100.734,1.075268,1.909
23,4.429,105.163,1.153280,1.823
24,4.034,109.197,0.978731,1.880
25,4.475,113.672,1.044590,1.930
26,4.894,118.566,0.996690,1.857
27,4.362,122.928,1.033319,1.943
28,4.347,127.275,0.981623,1.933
29,4.836,132.111,1.069972,1.809
30,4.588,136.699,0.915103,1.849
31,4.289,140.988,0.985005,1.977
32,4.085,145.073,1.001063,1.913
33,4.649,149.723,0.940800,1.854
34,4.601,154.324,1.007640,1.901
35,4.482,158.806,1.018761,1.845
36,4.331,163.137,1.002083,1.860
37,4.991,168.129,0.957298,1.887
38,4.271,172.400,1.022023,1.874
39,5.042,177.441,1.084128,1.927
40,4.306,181.747,0.938604,1.863
41,4.696,186.443,1.058408,1.897
42,4.400,190.844,0.985924,1.881
43,4.768,195.612,0.958327,1.947
44,4.643,200.254,1.039339,1.740
45,4.136,204.391,1.041163,1.746
46,4.680,209.070,1.009343,1.929
47,4.364,213.434,0.985982,1.927
48,4.677,218.111,0.989628,1.961
49,4.686,222.796,1.037448,1.977
50,4.670,227.466,0.990208,1.810
51,4.339,231.805,0.974526,1.881
52,4.233,236.038,1.084710,1.864
53,4.806,240.844,1.038093,1.835
54,4.391,245.235,0.965994,1.900
55,4.425,249.660,0.999291,1.864
56,5.360,255.020,0.978296,1.764
57,4.218,259.238,1.017715,1.911
58,4.322,263.560,1.063689,1.953
59,4.699,268.259,0.836104,1.978
60,4.320,272.579,0.954862,1.912
61,4.894,277.473,1.056366,1.851
62,4.195,281.669,0.916933,1.870
63,4.576,286.245,1.060896,1.938
64,4.638,290.882,0.947833,1.950
65,4.407,295.290,0.995301,1.909
66,4.367,299.657,0.997117,1.887
67,4.538,304.196,0.946181,1.920
68,4.728,308.923,1.010498,1.894
69,4.562,313.485,0.926445,1.936
70,4.635,318.120,0.934328,1.728
71,4.210,322.331,0.826619,1.944
72,4.109,326.440,0.934499,1.901
73,4.610,331.049,0.930142,1.833
74,4.266,335.315,1.004263,1.864
75,4.596,339.911,0.905609,1.951
76,4.347,344.259,0.954500,1.839
77,4.972,349.231,1.011080,1.886
78,4.215,353.445,0.930392,1.810
79,4.088,357.533,0.946880,1.841
80,5.035,362.568,1.170899,1.936
81,4.589,367.158,1.014710,1.907
82,4.711,371.869,0.923385,1.976
83,4.582,376.451,1.063798,1.864
84,4.457,380.908,0.948983,1.879
85,4.663,385.571,1.042564,1.983
86,4.536,390.107,0.904218,1.740
87,4.470,394.578,1.039293,1.808
88,4.454,399.032,0.944606,1.868
89,4.617,403.649,1.005763,1.682
90,5.495,409.144,0.999016,1.865
91,4.371,413.515,0.852425,1.897
92,4.240,417.755,1.004146,1.789
93,4.422,422.177,1.014592,1.854
94,4.303,426.480,0.913738,1.872
95,4.868,431.347,1.075662,1.879
96,4.470,435.818,0.986716,1.780
97,4.693,440.511,1.017235,1.900
98,4.062,444.572,0.877198,1.917
99,4.078,448.651,0.845489,1.838
100,4.567,453.217,1.053858,1.936
