step,toy_roc_auc
100,0.9233
200,0.9683
300,0.9669
400,0.9603
500,0.9603
600,0.9603
700,0.9630
800,0.9683
900,0.9669
1000,0.9696
1100,0.9696
1200,0.9696
1300,0.9696
1400,0.9709
1500,0.9735
1600,0.9775
1700,0.9841
1800,0.9881
1900,0.9907
2000,0.9947
2100,1.0000
2200,1.0000
2300,1.0000
2400,1.0000
2500,1.0000
