epoch,epoch_time_s,cum_time_s,loss,gpu_mem_gb
1,4.815,4.815,1.456120,1.927
2,4.772,9.587,1.039579,1.730
3,4.444,14.031,1.114681,1.798
4,4.326,18.357,1.108715,1.950
5,4.550,22.907,1.087991,1.884
6,4.689,27.596,1.040052,1.911
7,4.583,32.179,1.103139,1.948
8,4.555,36.734,1.098787,1.867
9,4.457,41.191,1.037392,1.825
10,4.695,45.885,1.108160,1.851
11,4.357,50.243,0.971689,1.729
12,4.950,55.193,1.100454,1.923
13,4.779,59.972,1.052661,1.759
14,4.395,64.367,1.014066,1.798
15,4.707,69.074,1.059235,1.913
16,4.715,73.789,1.100768,1.821
17,4.577,78.365,1.035879,1.951
18,4.764,83.129,1.177440,1.703
19,4.854,87.983,0.921394,1.786
20,4.538,92.520,1.030030,1.839
21,4.828,97.349,1.106299,1.845
22,5.174,102.523,1.075268,1.909
23,4.477,107.000,1.153280,1.823
24,4.212,111.213,0.978731,1.880
25,4.715,115.928,1.044590,1.930
26,5.258,121.186,0.996690,1.857
27,4.631,125.817,1.033319,1.943
28,4.600,130.417,0.981623,1.933
29,5.088,135.505,1.069972,1.809
30,4.811,140.316,0.915103,1.849
31,4.451,144.767,0.985005,1.977
32,4.322,149.088,1.001063,1.913
33,4.909,153.997,0.940800,1.854
34,4.924,158.921,1.007640,1.901
35,5.115,164.036,1.018761,1.845
36,3.619,167.655,0.745380,0.666
37,3.565,171.220,0.715560,0.701
38,3.843,175.063,0.714030,0.734
39,3.666,178.728,0.715968,0.703
40,3.895,182.624,0.734513,0.704
41,3.683,186.306,0.724107,0.711
42,3.517,189.824,0.777617,0.725
43,3.708,193.532,0.772179,0.692
44,3.789,197.321,0.761439,0.702
45,3.562,200.883,0.690082,0.676
46,3.577,204.459,0.756040,0.680
47,3.829,208.288,0.723767,0.731
48,4.055,212.343,0.677562,0.683
49,3.696,216.039,0.738488,0.720
50,3.390,219.429,0.723861,0.710
51,3.909,223.338,0.739321,0.682
52,3.494,226.832,0.685927,0.673
53,3.645,230.476,0.715741,0.720
54,3.571,234.047,0.723399,0.681
55,4.105,238.152,0.769281,0.700
56,3.616,241.767,0.688146,0.721
57,3.722,245.490,0.677242,0.733
58,3.870,249.359,0.749106,0.742
59,3.988,253.347,0.735789,0.734
60,3.724,257.071,0.740113,0.744
61,3.436,260.506,0.688730,0.691
62,3.741,264.247,0.701769,0.734
63,3.725,267.972,0.770069,0.680
64,3.816,271.788,0.727418,0.712
65,3.573,275.361,0.701475,0.678
66,4.137,279.498,0.711097,0.702
67,3.552,283.050,0.699913,0.691
68,3.893,286.943,0.747278,0.744
69,3.694,290.636,0.723126,0.720
70,3.962,294.598,0.679603,0.704
71,3.220,297.818,0.483434,0.259
72,3.253,301.071,0.506562,0.260
73,3.446,304.517,0.464733,0.260
74,3.147,307.664,0.513690,0.260
75,3.257,310.920,0.515761,0.260
76,3.152,314.072,0.476324,0.260
77,3.343,317.416,0.502674,0.260
78,3.261,320.677,0.515345,0.259
79,3.161,323.837,0.503255,0.260
80,3.119,326.956,0.467692,0.260
81,3.416,330.372,0.508032,0.259
82,3.140,333.513,0.475052,0.260
83,3.181,336.694,0.437169,0.260
84,3.232,339.926,0.488665,0.259
85,3.438,343.364,0.506961,0.259
86,3.017,346.380,0.474371,0.260
87,3.074,349.454,0.443835,0.259
88,2.956,352.411,0.493086,0.260
89,3.424,355.835,0.497967,0.260
90,3.047,358.882,0.495488,0.260
91,3.027,361.909,0.484810,0.259
92,2.992,364.901,0.464815,0.259
93,3.319,368.220,0.453731,0.260
94,3.106,371.327,0.450420,0.259
95,3.142,374.469,0.462358,0.260
96,3.146,377.615,0.469790,0.260
97,3.516,381.131,0.434147,0.259
98,3.090,384.220,0.488593,0.260
99,3.172,387.392,0.477124,0.260
100,3.067,390.459,0.478396,0.260
