epoch,epoch_time_s,cum_time_s,loss,gpu_mem_gb
1,5.227,5.227,1.446565,1.890
2,4.955,10.182,1.212580,1.875
3,4.377,14.558,1.108488,1.853
4,4.643,19.201,1.202822,1.871
5,4.819,24.020,1.072281,1.869
6,4.624,28.643,1.161391,1.925
7,4.904,33.547,1.007603,1.826
8,4.487,38.034,0.971428,1.749
9,4.591,42.625,1.037984,1.766
10,4.494,47.120,1.042598,1.959
11,4.447,51.566,1.082750,1.858
12,4.626,56.192,0.983611,1.761
13,4.608,60.800,0.976152,1.894
14,4.599,65.399,1.018133,1.840
15,4.938,70.337,1.030640,1.903
16,4.804,75.141,1.094776,1.904
17,4.825,79.967,0.995380,1.959
18,4.145,84.111,0.881744,1.852
19,3.769,87.880,0.729133,0.704
20,3.420,91.301,0.789935,0.724
21,3.361,94.662,0.704170,0.701
22,3.369,98.030,0.760468,0.676
23,3.906,101.936,0.731847,0.713
24,3.770,105.706,0.793090,0.697
25,3.637,109.343,0.795064,0.713
26,3.548,112.891,0.743588,0.712
27,3.661,116.553,0.714170,0.697
28,3.389,119.942,0.705625,0.703
29,3.615,123.556,0.716314,0.711
30,3.739,127.296,0.780652,0.652
31,3.604,130.900,0.764782,0.695
32,3.595,134.495,0.734067,0.709
33,3.563,138.058,0.683946,0.729
34,3.742,141.800,0.762437,0.686
35,3.470,145.270,0.648958,0.682
36,3.019,148.289,0.500936,0.259
37,3.006,151.295,0.502977,0.262
38,3.284,154.579,0.480200,0.262
39,3.013,157.592,0.487886,0.261
40,3.089,160.681,0.481783,0.256
41,3.106,163.787,0.516517,0.259
42,3.246,167.033,0.467629,0.262
43,2.966,169.998,0.520325,0.262
44,3.068,173.066,0.466805,0.262
45,3.142,176.208,0.486137,0.257
46,3.386,179.594,0.499269,0.262
47,3.048,182.642,0.468729,0.261
48,3.050,185.692,0.464526,0.262
49,3.009,188.701,0.470531,0.258
50,3.020,191.721,0.464903,0.262
