step,toy_roc_auc
100,0.8876
200,0.9352
300,0.9630
400,0.9669
500,0.9643
600,0.9630
700,0.9669
800,0.9669
900,0.9643
1000,0.9616
1100,0.9590
1200,0.9603
1300,0.9630
1400,0.9656
1500,0.9656
1600,0.9683
1700,0.9683
1800,0.9683
1900,0.9683
2000,0.9696
2100,0.9709
2200,0.9722
2300,0.9722
2400,0.9735
2500,0.9722
