step,toy_roc_auc
100,0.3056
200,0.9087
300,0.8942
400,0.9405
500,0.9524
600,0.9497
700,0.9511
800,0.9550
900,0.9563
1000,0.9577
1100,0.9577
1200,0.9590
1300,0.9577
1400,0.9577
1500,0.9537
1600,0.9563
1700,0.9590
1800,0.9577
1900,0.9616
2000,0.9630
2100,0.9722
2200,0.9775
2300,0.9841
2400,0.9841
2500,0.9868
