step,toy_roc_auc
100,0.8016
200,0.9008
300,0.9524
400,0.9497
500,0.9511
600,0.9511
700,0.9511
800,0.9537
900,0.9550
1000,0.9577
1100,0.9563
1200,0.9563
1300,0.9590
1400,0.9749
1500,0.9841
1600,0.9854
1700,0.9894
1800,0.9934
1900,0.9947
2000,0.9960
2100,0.9960
2200,0.9987
2300,0.9987
2400,0.9974
2500,0.9974
