step,toy_roc_auc
100,0.5992
200,0.8704
300,0.9497
400,0.9577
500,0.9669
600,0.9656
700,0.9669
800,0.9683
900,0.9683
1000,0.9656
1100,0.9656
1200,0.9669
1300,0.9669
1400,0.9669
1500,0.9669
1600,0.9669
1700,0.9669
1800,0.9656
1900,0.9669
2000,0.9669
2100,0.9669
2200,0.9683
2300,0.9683
2400,0.9696
2500,0.9709
