step,interval_time_s,cum_time_s,loss,gpu_mem_gb
100,85.725,85.725,1.218543,58.317
200,84.897,170.621,1.046407,61.528
300,85.668,256.289,1.020900,63.448
400,93.704,349.994,1.010817,61.886
500,89.465,439.458,0.984137,62.510
600,90.301,529.759,0.970877,59.935
700,93.147,622.906,0.952392,61.283
800,93.238,716.144,0.991354,63.390
900,86.614,802.758,1.006693,64.503
1000,85.691,888.449,0.957765,58.125
1100,86.893,975.342,0.958236,60.843
1200,91.794,1067.136,0.955279,64.375
1300,90.457,1157.593,0.969074,58.332
1400,91.027,1248.620,0.959794,61.543
1500,89.485,1338.105,0.959333,63.463
1600,93.859,1431.964,0.963224,61.901
1700,83.417,1515.382,0.945917,62.525
1800,87.034,1602.415,0.938574,59.950
1900,87.974,1690.390,0.928712,61.298
2000,86.535,1776.925,0.969497,63.405
2100,80.775,1857.699,0.987918,64.518
2200,79.951,1937.650,0.942823,58.140
2300,80.461,2018.111,0.944094,60.858
2400,87.855,2105.966,0.942364,64.389
2500,95.778,2201.744,0.956737,58.332
2600,91.851,2293.595,0.949420,61.543
2700,90.637,2384.232,0.950567,63.463
2800,100.374,2484.606,0.953870,61.901
2900,96.438,2581.044,0.936313,62.525
3000,92.820,2673.864,0.930054,59.950
3100,102.301,2776.165,0.920708,61.298
3200,97.659,2873.824,0.960995,63.405
3300,91.395,2965.218,0.978404,64.518
3400,90.363,3055.581,0.935267,58.140
3500,90.888,3146.470,0.935487,60.858
3600,92.554,3239.023,0.935100,64.389
3700,91.022,3330.045,0.949279,58.332
3800,91.768,3421.814,0.942935,61.543
3900,91.800,3513.613,0.944438,63.463
4000,97.220,3610.834,0.948167,61.901
4100,93.309,3704.142,0.929572,62.525
4200,93.837,3797.979,0.924123,59.950
4300,94.514,3892.493,0.914580,61.298
4400,95.669,3988.161,0.955698,63.405
4500,86.229,4074.390,0.970722,64.518
4600,85.939,4160.329,0.929075,58.140
4700,86.843,4247.172,0.924129,60.858
4800,95.249,4342.421,0.925482,64.389
4900,87.865,4430.286,0.935000,58.332
5000,86.459,4516.745,0.929477,61.543
5100,84.077,4600.822,0.935897,63.463
5200,89.226,4690.048,0.937123,61.901
5300,86.716,4776.764,0.911092,62.525
5400,88.097,4864.862,0.910275,59.950
5500,90.431,4955.293,0.898063,61.298
5600,90.512,5045.805,0.946102,63.405
5700,83.542,5129.347,0.953442,64.518
5800,80.497,5209.844,0.920150,58.140
5900,81.339,5291.183,0.909844,60.858
6000,83.804,5374.988,0.916318,64.389
6100,92.440,5467.428,0.926234,58.332
6200,81.998,5549.426,0.921575,61.543
6300,85.352,5634.778,0.931613,63.463
6400,96.502,5731.279,0.932101,61.901
6500,95.805,5827.085,0.904655,62.525
6600,95.757,5922.842,0.904710,59.950
6700,99.429,6022.271,0.892912,61.298
6800,94.942,6117.213,0.942352,63.405
6900,89.135,6206.349,0.948316,64.518
7000,87.726,6294.075,0.916856,58.140
7100,88.576,6382.651,0.905236,60.858
7200,94.130,6476.781,0.912838,64.389
7300,87.354,6564.135,0.922271,58.332
7400,88.011,6652.145,0.917932,61.543
7500,89.966,6742.111,0.929128,63.463
7600,96.726,6838.837,0.929537,61.901
7700,93.271,6932.108,0.900988,62.525
7800,96.358,7028.466,0.901291,59.950
7900,99.884,7128.350,0.889887,61.298
8000,94.827,7223.177,0.939875,63.405
8100,90.343,7313.520,0.944334,64.518
8200,89.177,7402.696,0.914345,58.140
8300,90.869,7493.565,0.901759,60.858
8400,94.455,7588.020,0.909888,64.389
8500,92.564,7680.584,0.918752,58.332
8600,88.010,7768.594,0.914490,61.543
8700,88.216,7856.810,0.926673,63.463
8800,95.372,7952.182,0.926979,61.901
8900,91.043,8043.225,0.897082,62.525
9000,91.437,8134.662,0.897824,59.950
9100,94.997,8229.659,0.886560,61.298
9200,90.427,8320.085,0.937267,63.405
9300,84.182,8404.268,0.940141,64.518
9400,83.658,8487.926,0.911565,58.140
9500,83.532,8571.458,0.898031,60.858
9600,91.788,8663.245,0.906439,64.389
9700,92.109,8755.354,0.915098,58.332
9800,88.014,8843.369,0.910748,61.543
9900,88.612,8931.981,0.923830,63.463
10000,96.969,9028.950,0.924087,61.901
