step,toy_roc_auc
100,0.9127
200,0.9352
300,0.9497
400,0.9616
500,0.9603
600,0.9669
700,0.9683
800,0.9683
900,0.9669
1000,0.9669
1100,0.9656
1200,0.9643
1300,0.9630
1400,0.9630
1500,0.9643
1600,0.9630
1700,0.9616
1800,0.9643
1900,0.9643
2000,0.9643
2100,0.9643
2200,0.9616
2300,0.9603
2400,0.9590
2500,0.9616
