step,toy_roc_auc
100,0.9246
200,0.9590
300,0.9630
400,0.9669
500,0.9683
600,0.9683
700,0.9683
800,0.9709
900,0.9762
1000,0.9802
1100,0.9854
1200,0.9907
1300,0.9907
1400,0.9921
1500,0.9921
1600,0.9947
1700,0.9947
1800,0.9960
1900,0.9960
2000,0.9960
2100,0.9960
2200,0.9960
2300,0.9960
2400,0.9960
2500,0.9960
