step,toy_roc_auc
100,0.1468
200,0.1852
300,0.7738
400,0.9471
500,0.9246
600,0.9405
700,0.9511
800,0.9656
900,0.9683
1000,0.9669
1100,0.9669
1200,0.9683
1300,0.9683
1400,0.9683
1500,0.9683
1600,0.9669
1700,0.9669
1800,0.9669
1900,0.9669
2000,0.9656
2100,0.9656
2200,0.9643
2300,0.9630
2400,0.9616
2500,0.9616
