step,toy_roc_auc
100,0.3320
200,0.9180
300,0.9259
400,0.9550
500,0.9590
600,0.9656
700,0.9656
800,0.9630
900,0.9616
1000,0.9590
1100,0.9590
1200,0.9630
1300,0.9656
1400,0.9643
1500,0.9643
1600,0.9656
1700,0.9643
1800,0.9669
1900,0.9683
2000,0.9683
2100,0.9683
2200,0.9683
2300,0.9683
2400,0.9683
2500,0.9683
