step,toy_roc_auc
100,0.9550
200,0.9048
300,0.9233
400,0.8995
500,0.9233
600,0.9378
700,0.9537
800,0.9550
900,0.9563
1000,0.9563
1100,0.9590
1200,0.9590
1300,0.9603
1400,0.9616
1500,0.9630
1600,0.9630
1700,0.9630
1800,0.9630
1900,0.9630
2000,0.9630
2100,0.9630
2200,0.9630
2300,0.9630
2400,0.9630
2500,0.9616
