step,toy_roc_auc
100,0.9603
200,0.9458
300,0.9458
400,0.9021
500,0.9616
600,0.9656
700,0.9683
800,0.9696
900,0.9696
1000,0.9749
1100,0.9815
1200,0.9881
1300,0.9894
1400,0.9921
1500,0.9921
1600,0.9921
1700,0.9934
1800,0.9934
1900,0.9934
2000,0.9934
2100,0.9934
2200,0.9934
2300,0.9947
2400,0.9947
2500,0.9947
