step,toy_roc_auc
100,0.0939
200,0.0688
300,0.0813
400,0.3347
500,0.3929
600,0.1964
700,0.0959
800,0.0595
900,0.0602
1000,0.0648
1100,0.0549
1200,0.4034
1300,0.7811
1400,0.4722
1500,0.5000
1600,0.5000
1700,0.5000
1800,0.6508
1900,0.4266
2000,0.5000
2100,0.5000
2200,0.5000
2300,0.5000
2400,0.5000
2500,0.5000
