step,toy_roc_auc
100,0.2831
200,0.4524
300,0.5516
400,0.5317
500,0.4881
600,0.5000
700,0.4861
800,0.4960
900,0.5000
1000,0.5000
1100,0.5000
1200,0.5000
1300,0.5000
1400,0.5000
1500,0.5000
1600,0.5000
1700,0.3810
1800,0.5000
1900,0.5000
2000,0.5496
2100,0.5000
2200,0.5000
2300,0.5000
2400,0.5000
2500,0.5000
