step,toy_roc_auc
100,0.0913
200,0.9206
300,0.8929
400,0.8704
500,0.9233
600,0.9471
700,0.9511
800,0.9511
900,0.9550
1000,0.9550
1100,0.9550
1200,0.9563
1300,0.9590
1400,0.9616
1500,0.9616
1600,0.9616
1700,0.9616
1800,0.9616
1900,0.9616
2000,0.9630
2100,0.9630
2200,0.9630
2300,0.9630
2400,0.9616
2500,0.9616
