step,toy_roc_auc
100,0.1058
200,0.8168
300,0.8307
400,0.8234
500,0.8446
600,0.8452
700,0.8313
800,0.5562
900,0.2024
1000,0.7103
1100,0.4067
1200,0.4008
1300,0.4597
1400,0.3479
1500,0.3247
1600,0.4193
1700,0.6098
1800,0.6369
1900,0.5456
2000,0.5179
2100,0.1310
2200,0.2745
2300,0.2897
2400,0.4524
2500,0.4762
