step,toy_roc_auc
100,0.8082
200,0.8161
300,0.9127
400,0.9206
500,0.9444
600,0.9524
700,0.9511
800,0.9550
900,0.9577
1000,0.9590
1100,0.9590
1200,0.9603
1300,0.9603
1400,0.9603
1500,0.9603
1600,0.9590
1700,0.9603
1800,0.9603
1900,0.9603
2000,0.9616
2100,0.9616
2200,0.9616
2300,0.9603
2400,0.9616
2500,0.9616
