step,toy_roc_auc
100,0.7288
200,0.9630
300,0.9841
400,0.9881
500,0.9934
600,0.9974
700,0.9987
800,0.9921
900,0.9934
1000,0.9934
1100,0.9960
1200,0.9974
1300,0.9974
1400,0.9974
1500,0.9960
1600,0.9960
1700,0.9960
1800,0.9960
1900,0.9947
2000,0.9947
2100,0.9947
2200,0.9947
2300,0.9947
2400,0.9947
2500,0.9947
