step,toy_roc_auc
100,0.2090
200,0.8836
300,0.8704
400,0.8651
500,0.8677
600,0.8598
700,0.8651
800,0.8836
900,0.8862
1000,0.8690
1100,0.8677
1200,0.8690
1300,0.8743
1400,0.9061
1500,0.9458
1600,0.9881
1700,0.9841
1800,0.9934
1900,0.9921
2000,0.9921
2100,0.9960
2200,0.9974
2300,0.9960
2400,0.9974
2500,0.9974
